Open,High,Low,Close,group_id,year,month,day,weekday,Cluster_Label
0.034728072887408035,0.030249012928163413,0.07345718509508402,0.04712679878165058,0,2013,4,25,3,0
-0.04428113016635513,0.012633819462171226,-0.04240429725345201,0.02848931086036688,0,2013,4,29,0,0
0.02354752528546064,0.01777158422308537,-0.002269273956246218,-0.028168652420334502,0,2013,4,30,1,0
-0.028628363523628516,-0.05635902161296501,-0.19385721535611247,-0.18472355095911538,0,2013,5,1,2,0
-0.20229953627388148,-0.14443498894292595,-0.16432389632609382,-0.15192157221765681,0,2013,5,2,3,0
-0.0934755396149246,0.1212608458357894,-0.0545205307016649,0.1596972258262024,0,2013,5,3,4,0
0.13386226162467704,0.13447224093528337,0.1688725234997607,0.1544787292082433,0,2013,5,6,0,0
0.1286446727437684,0.10731548434187883,0.13025202938358202,0.14031423838806778,0,2013,5,7,1,0
0.14280669970623547,0.23135580499824074,0.18628960908156647,0.24542967026410642,0,2013,5,8,2,0
0.22181590275999866,0.1799781573890967,0.21052207597799225,0.20144519876987738,0,2013,5,9,3,0
0.20616313611727202,0.2247501074484934,0.21960925106415158,0.22306468475856608,0,2013,5,10,4,0
0.21436220435870038,0.21007077956016693,0.2521716284562238,0.23201067896078248,0,2013,5,13,0,0
0.20988998531792116,0.16823469507843522,0.15599902546103425,0.12540424805104136,0,2013,5,14,1,0
0.11970023466221061,0.07942476135405836,0.0855734185432969,0.09036577075902805,0,2013,5,15,2,0
0.09212155057740584,0.10364565236979721,0.09087427067688979,0.1276407466015948,0,2013,5,16,3,0
0.11373727594117186,0.13740810651294907,0.15675629005154781,0.1708797185789729,0,2013,5,17,4,0
0.12491782354311926,0.19392351888300727,0.16811525890924714,0.22455568379226926,0,2013,5,20,0,0
0.23970477892311487,0.2034650820104196,0.2332400136933916,0.19771770118562076,0,2013,5,21,1,0
0.2851723391710352,0.2533747968307305,0.2794331537147032,0.25512116398317375,0,2013,5,22,2,0
0.1398252203457158,0.12272877862462192,0.13176655856460848,0.13882323935436527,0,2013,5,23,3,0
0.1323715219444175,0.10070978679213217,0.1552417608705207,0.12689524708474387,0,2013,5,24,4,0
0.1398252203457158,0.14474777045711232,0.1787169631764336,0.1567152277587974,0,2013,5,28,1,0
0.11001042674052207,0.13300430814645087,0.11965032511639558,0.1552242287250949,0,2013,5,30,3,0
0.15100576794766382,0.11612308107487525,0.13100929397409491,0.12316774950048726,0,2013,5,31,4,0
0.13833448066545626,0.1469496696403614,0.17493064022386715,0.17982571278118864,0,2013,6,3,0,0
0.22479738212051836,0.23135580499824074,0.26958871403803025,0.2394656741292957,0,2013,6,5,2,0
0.2270334916409073,0.18511592215001083,0.19083319662464648,0.16342472341045902,0,2013,6,6,3,0
0.17113075363116967,0.13006844256878583,0.11510673757331558,0.08887477172532553,0,2013,6,7,4,0
0.01907530624468142,0.012633819462171226,0.06058368705635757,0.048617797815353095,0,2013,6,10,0,0
0.04441788080909657,0.01777158422308537,-0.003026538546759776,-0.019968157734969696,0,2013,6,11,1,0
0.01609382688416238,-0.007917239581486653,-0.013628242813946223,-0.03189615000459111,0,2013,6,13,3,0
0.006404018962474506,-0.032138130597225506,0.019691399168639562,-0.0028216688473891643,0,2013,6,14,4,0
0.04143640144857687,0.0023582899403422853,0.016662340806586004,-0.006549166431645773,0,2013,6,17,0,0
-0.0651514856899904,-0.10259890446119427,-0.04088976807242489,-0.07364412294826606,0,2013,6,18,1,0
-0.06291537616960079,-0.09892907248911263,-0.07572393923603712,-0.09377260990325227,0,2013,6,19,2,0
-0.12850792210102696,-0.16498604798658317,-0.20370165503278537,-0.21603453066687142,0,2013,6,20,3,0
-0.24031339812050354,-0.1906748717911552,-0.20370165503278537,-0.16384956448727825,0,2013,6,21,4,0
-0.2813087393276446,-0.26994324238811973,-0.26125376391179694,-0.26896499636331683,0,2013,6,24,0,0
-0.27012819172569724,-0.21636369559572724,-0.23323497406280472,-0.2018700398466959,0,2013,6,25,1,0
-0.2500032060421914,-0.24572235137238088,-0.21278883011894537,-0.24660001085777655,0,2013,6,26,2,0
-0.23136896003894508,-0.22590525872313957,-0.21808968225253825,-0.22945352197019536,0,2013,6,27,3,0
-0.2343504393994648,-0.22150146035664137,-0.2589819701402569,-0.23243552003760104,0,2013,6,28,4,0
-0.2596930139638793,-0.10480080364444337,-0.22263326979561826,-0.07662612101567173,0,2013,7,1,0,0
-0.07633203329193845,-0.10480080364444337,-0.07799573300757712,-0.09600910845380638,0,2013,7,2,1,0
-0.09049406025440489,-0.08204784541753704,-0.06285044119731067,-0.04829713937532072,0,2013,7,3,2,0
-0.04651723968674474,-0.08424974460078614,-0.1718965422312267,-0.188451048543372,0,2013,7,5,4,0
-0.17546622202920745,-0.17012381274749797,-0.15599398583044735,-0.1414845789817379,0,2013,7,8,0,0
-0.1516143871450525,-0.16278414880333408,-0.21127430093791894,-0.19441504467818269,0,2013,7,9,1,0
-0.18366529027063513,-0.18773900621349016,-0.19840080289919249,-0.15714006883561596,0,2013,7,10,2,0
-0.10763756657739168,-0.03654192896372371,-0.06815129333090424,-0.03413264855514521,0,2013,7,11,3,0
-0.03682743176505621,-0.06076281997946322,-0.03634618052934556,-0.05351563599327984,0,2013,7,12,4,0
-0.05620704760843261,-0.09379130772819849,-0.057549589063717786,-0.06768012681345535,0,2013,7,15,0,0
-0.07484129361167827,-0.04755142487996859,-0.03483165134831845,-0.010276664015902381,0,2013,7,16,1,0
-0.027137623843368333,-0.045349525696720135,-0.08178205596014357,-0.09824560700436047,0,2013,7,17,2,0
-0.1068921967372616,-0.12388392989926808,-0.07118035169295713,-0.09526360893695478,0,2013,7,18,3,0
-0.08304036185310662,-0.10259890446119427,-0.05527779529217779,-0.08408111618418496,0,2013,7,19,4,0
-0.019683925442070073,-0.04167969372463786,0.011361488672993116,-0.02518665435292948,0,2013,7,22,0,0
-0.024156144482849296,-0.023330533864229737,-0.0045410677277862195,-0.01251316256645648,0,2013,7,23,1,0
-0.016702446081551033,-0.00424740760940503,-0.00984191986137978,-0.03711464662255023,0,2013,7,24,2,0
-0.035336692084796686,-0.05562505521854842,-0.037860709710372004,-0.02667765338663199,0,2013,7,25,3,0
-0.06738759521038001,-0.10186493806677832,-0.1098008458091358,-0.14521207656599452,0,2013,7,26,4,0
-0.16801252362790853,-0.20388626689064918,-0.21506062389048536,-0.24660001085777655,0,2013,7,30,1,0
-0.18590139979102477,-0.16205018240891814,-0.1696247484596867,-0.131047585745819,0,2013,7,31,2,0
-0.10614682689713216,-0.07103834950129151,-0.06663676414987779,-0.06320712971234715,0,2013,8,1,3,0
-0.06440611584986097,-0.052689189640883385,-0.05603505988269134,-0.05500663502698235,0,2013,8,2,4,0
-0.08602184121362633,-0.09525924051703101,-0.046190620206018454,-0.05873413261123962,0,2013,8,5,0,0
-0.00701263815986316,-0.04314762651347103,-0.01665730117599911,-0.05127913744272574,0,2013,8,6,1,0
-0.06067926664921117,-0.06663455113479395,-0.06057864742577134,-0.04307864275736094,0,2013,8,7,2,0
0.06305212681234222,0.06914923183222942,0.10526229789664268,0.09558426737698782,0,2013,8,8,3,0
0.08764933153662728,0.11538911468045866,0.12873750020255492,0.15224223065768921,0,2013,8,9,4,0
0.1838020409133766,0.1425458712738632,0.17568790481438004,0.14926023259028418,0,2013,8,12,0,0
0.17634834251207832,0.13887603930178158,0.19689131334875293,0.16715222099471563,0,2013,8,13,1,0
0.17634834251207832,0.17484039262818254,0.1855323444910529,0.19622670215191826,0,2013,8,15,3,0
0.22107053291986856,0.21374061153224855,0.25595795140879024,0.2357381765450391,0,2013,8,16,4,0
0.20392702659688242,0.16529882950077018,0.22718189696928515,0.19399020360136415,0,2013,8,19,0,0
0.1696400139509095,0.163830896711937,0.21355113434004513,0.19846320070247234,0,2013,8,20,1,0
0.18082056155285756,0.14401380406269573,0.17568790481438004,0.1567152277587974,0,2013,8,21,2,0
0.23597792972246573,0.19392351888300727,0.2286964261503116,0.18877170698340504,0,2013,8,22,3,0
0.21436220435870038,0.1887857541220931,0.24384171796057738,0.2171006886237554,0,2013,8,23,4,0
0.25013995668493283,0.2078688803769178,0.19992037171080582,0.17237071761267542,0,2013,8,26,0,0
0.2292696011612969,0.19392351888300727,0.22642463237877158,0.18802620746655344,0,2013,8,27,1,0
0.15473261714831296,0.13006844256878583,0.19310499039618648,0.1500057321071351,0,2013,8,28,2,0
0.1457881790667545,0.12052687944137282,0.08254436018124335,0.05607279298386698,0,2013,8,29,3,0
0.04590862048935609,0.04346040802765739,0.043166601474551786,0.027743811343515955,0,2013,8,30,4,0
0.06528823633273184,0.12713257699112013,0.0901170060863769,0.1343502422532571,0,2013,9,3,1,0
0.13609837114506665,0.09557202203121737,0.06815633296149112,0.04489030023109649,0,2013,9,4,2,0
0.05112620937026474,0.03391884490024504,0.06058368705635757,0.05159979588275878,0,2013,9,5,3,0
0.04963546969000522,0.07281906380431104,0.09163153526740335,0.07694677945570412,0,2013,9,6,4,0
0.07721415377480932,0.09337012284796826,0.11889306052588201,0.10303926254550104,0,2013,9,9,0,0
0.08019563313532836,0.08089269414289088,0.12040758970690914,0.08216527607366324,0,2013,9,10,1,0
0.09212155057740584,0.07281906380431104,0.11510673757331558,0.07471028090515001,0,2013,9,11,2,0
0.09733913945831515,0.05813973591598389,0.024234986711718892,0.009106323422232249,0,2013,9,12,3,0
-0.007758007999992589,-0.003513441214988444,0.024234986711718892,0.0009058287368674442,0,2013,9,13,4,0
0.09510302993792555,0.06841526543781283,0.05452557033225112,0.030725809410920978,0,2013,9,16,0,0
0.03696418240779765,0.01630365143425285,0.064370010008924,0.03221680844462415,0,2013,9,17,1,0
0.0205660459249416,0.13080240896320175,0.06209821623738468,0.11496725481512246,0,2013,9,18,2,0
0.17783908219233785,0.17704229181143166,0.2218810448356916,0.21411869055635036,0,2013,9,19,3,0
0.20690850595740212,0.17263849344493346,0.19613404875823937,0.1805712122980402,0,2013,9,20,4,0
0.11373727594117186,0.11392118189162614,0.15675629005154781,0.15149673114083761,0,2013,9,23,0,0
0.1301354124240279,0.08970029087588664,0.10374776871561624,0.08812927220847394,0,2013,9,24,1,0
0.09957524897870476,0.07281906380431104,0.1423682628317949,0.11049425771401426,0,2013,9,25,2,0
0.1465335489068846,0.12860050977995266,0.18704687367208003,0.1455327350060269,0,2013,9,26,3,0
0.12939004258389847,0.15135346800685964,0.17265884645232715,0.1708797185789729,0,2013,9,30,0,0
0.1674039044305199,0.14327983766827979,0.11510673757331558,0.09782076592754126,0,2013,10,1,1,0
0.09137618073727641,0.11979291304695688,0.13403835233614847,0.1567152277587974,0,2013,10,2,2,0
0.1465335489068846,0.10584755155304632,0.11889306052588201,0.08291077559051482,0,2013,10,3,3,0
0.0861585918563671,0.1021777195809647,0.12873750020255492,0.12987724515214888,0,2013,10,4,4,0
0.09808450929844459,0.09337012284796826,0.13252382315512204,0.12391324901733818,0,2013,10,7,0,0
0.11970023466221061,0.10951738352512794,0.1544844962800078,0.11273075626456835,0,2013,10,8,1,0
0.1144826457813013,0.07428699659314356,0.05755462869430468,0.022525314725556172,0,2013,10,9,2,0
0.02876511416636929,0.01483571864542033,0.051496511970198236,0.05159979588275878,0,2013,10,10,3,0
0.057834537931433574,0.05080007197182064,0.07648624345713691,0.08738377269162302,0,2013,10,11,4,0
0.14876965842727422,0.10804945073629542,0.1719015818618136,0.1395687388712162,0,2013,10,14,0,0
0.14057059018584586,0.10511358515862973,0.15599902546103425,0.1455327350060269,0,2013,10,15,1,0
0.08094100297545845,0.10070978679213217,0.12343664806896203,0.14031423838806778,0,2013,10,16,2,0
0.10926505690039263,0.09410408924238485,0.14691185037487425,0.12316774950048726,0,2013,10,17,3,0
0.11746412514182099,0.11392118189162614,0.15902808382308714,0.12913174563529797,0,2013,10,18,4,0
0.13833448066545626,0.09777392121446647,0.1643289359566807,0.1336047427364055,0,2013,10,21,0,0
0.15473261714831296,0.14401380406269573,0.19840584252977936,0.18206221133174275,0,2013,10,22,1,0
0.1696400139509095,0.12860050977995266,0.12116485429742202,0.08962027124217711,0,2013,10,23,2,0
0.08168637281558855,0.051534038366237225,0.0999614457630498,0.08141977655681232,0,2013,10,24,3,0
0.09361229025766603,0.058873702310400476,0.12419391265947557,0.08141977655681232,0,2013,10,28,0,0
0.09957524897870476,0.13594017372411654,0.1423682628317949,0.1701342190621213,0,2013,10,30,2,0
0.1562233568285725,0.11538911468045866,0.1696297880902736,0.13136824418585205,0,2013,10,31,3,0
0.1323715219444175,0.11979291304695688,0.1696297880902736,0.12987724515214888,0,2013,11,1,4,0
0.09659376961818507,0.06107560149364958,0.10223323953458979,0.061291289601826095,0,2013,11,4,0,0
0.08168637281558855,0.04199247523882487,0.0901170060863769,0.06874628477033931,0,2013,11,5,1,0
0.0734873045741602,0.04933213918298812,0.06209821623738468,0.04265380168054239,0,2013,11,6,2,0
0.05112620937026474,0.024377281772832684,0.0810298310002169,0.0635277881523802,0,2013,11,7,3,0
0.059325277611693095,0.04419437442207398,0.07724350804765046,0.0694917842871909,0,2013,11,8,4,0
0.09510302993792555,0.055203870338318854,0.10601956248715624,0.08291077559051482,0,2013,11,11,0,0
-0.009248747680252108,-0.04755142487996859,-0.024987211671645557,-0.06320712971234715,0,2013,11,13,2,0
-0.0658968555301205,-0.09232337493936532,-0.0477051493870449,-0.06768012681345535,0,2013,11,14,3,0
-0.05546167776830253,-0.0739742150789572,-0.03483165134831845,-0.04978813840902323,0,2013,11,15,4,0
-0.0703690745708997,-0.08791957657286777,-0.030288063805239115,-0.06618912777975283,0,2013,11,19,1,0
-0.06142463648934127,-0.08718561017845118,-0.04316156184396489,-0.06693462729660377,0,2013,11,20,2,0
-0.03906354128544582,-0.04755142487996859,0.0015170489963202262,-0.013258662083308066,0,2013,11,21,3,0
0.01907530624468142,0.00015639075709318034,0.06058368705635757,0.02998030989407005,0,2013,11,22,4,0
0.028019744326239864,0.019239517011917888,0.06967086214251757,0.048617797815353095,0,2013,11,25,0,0
0.051871579210394834,0.012633819462171226,0.064370010008924,0.03370780747832666,0,2013,11,26,1,0
-0.004776528639473548,-0.004981374003820964,0.010604224082479559,-0.00878566498219987,0,2013,11,27,2,0
0.010876238003253066,0.032450912111412517,0.03710848475044534,0.03594430602888076,0,2013,11,29,4,0
0.031746593526888994,0.014101752251003744,0.03710848475044534,0.016561318590745465,0,2013,12,2,0,0
0.02503826496572016,-0.008651205975902588,0.023477722121206007,-0.008040165465348284,0,2013,12,3,1,0
0.09137618073727641,0.08529649250938909,0.12798023561204203,0.09409326834328464,0,2013,12,6,4,0
0.1264085632233788,0.1190589466525403,0.1643289359566807,0.1418052374217703,0,2013,12,10,1,0
0.18305667107324716,0.16089503113427198,0.21658019270209872,0.18728070794970186,0,2013,12,12,3,0
0.18454741075350667,0.18291402296676237,0.21127934056850514,0.2171006886237554,0,2013,12,13,4,0
0.2292696011612969,0.21227267874341538,0.2673169202664903,0.2528846654326196,0,2013,12,16,0,0
0.23672329956259583,0.2144745779266645,0.2741323015811096,0.2394656741292957,0,2013,12,17,1,0
0.22181590275999866,0.2034650820104196,0.2589870097708438,0.23051967992707997,0,2013,12,18,2,0
0.21436220435870038,0.17263849344493346,0.21355113434004513,0.19995419973617484,0,2013,12,19,3,0
0.19647332819558416,0.1799781573890967,0.2408126595985245,0.21113669248894468,0,2013,12,20,4,0
0.20988998531792116,0.17704229181143166,0.24989983468468382,0.2148641900732013,0,2013,12,23,0,0
0.22479738212051836,0.2834674190018007,0.26958871403803025,0.3147611253312808,0,2013,12,24,1,0
0.31871398197687806,0.28273345260738414,0.35818867112808694,0.31923412243238897,0,2013,12,30,0,0
0.3872880072688239,0.3429186969495246,0.36954763998578627,0.3356351118031186,0,2014,1,2,3,0
0.3298945295788261,0.2864032845794664,0.3256262937360147,0.29761463644370023,0,2014,1,3,4,0
0.3038065851742815,0.2665861919302251,0.3301698812790941,0.30506963161221345,0,2014,1,7,1,0
0.3015704756538919,0.28273345260738414,0.3188109124213947,0.27897714852241656,0,2014,1,8,2,0
0.25908439476649064,0.21667647710991358,0.25065709927519736,0.22008268669116107,0,2014,1,9,3,0
0.2411955186033744,0.2430992673089022,0.2854912704388096,0.26928565480334926,0,2014,1,10,4,0
0.3038065851742815,0.2607144607748944,0.28927759339137604,0.28866864224148386,0,2014,1,13,0,0
0.27846401060986636,0.2379615025479874,0.29685023929650894,0.27077665383705174,0,2014,1,14,1,0
0.2598297646066207,0.25924652798606124,0.27488956617162313,0.29836013596055116,0,2014,1,15,2,0
0.29784362645324275,0.25484272961956367,0.2983647684775354,0.27524965093815995,0,2014,1,16,3,0
0.26653809316778887,0.2563106624083962,0.29154938716291606,0.2566121630168762,0,2014,1,17,4,0
0.267283463007919,0.22768597302615912,0.28170494748624314,0.25139366639891714,0,2014,1,22,2,0
0.23076034084155708,0.1887857541220931,0.2120366051590187,0.17311621712952635,0,2014,1,23,3,0
0.18454741075350667,0.14327983766827979,0.18174602153848649,0.1455327350060269,0,2014,1,24,4,0
0.12491782354311926,0.11098531631396046,0.16281440677565426,0.13062274466900048,0,2014,1,27,0,0
0.130880782264158,0.09043425727030323,0.15372723168949426,0.11794925288252747,0,2014,1,28,1,0
0.1025567283392238,0.0625435342824821,0.12419391265947557,0.09185676979273055,0,2014,1,29,2,0
0.07870489345506884,0.041258508844408286,0.064370010008924,0.04712679878165058,0,2014,1,30,3,0
0.051871579210394834,0.013367785856587159,0.04695292442711823,0.021034315691853663,0,2014,1,31,4,0
0.014603087203902859,-0.02259656746981315,0.020448663759152448,-0.010276664015902381,0,2014,2,3,0,0
0.01609382688416238,-0.01819276910331494,0.05452557033225112,0.01581581907389454,0,2014,2,4,1,0
0.03994566176831735,0.000890357151509766,0.048467453608144674,0.012088321489637933,0,2014,2,5,2,0
0.03398270304727861,0.0478642063941556,0.07572897886662401,0.07843777848940663,0,2014,2,6,3,0
0.0891400712168868,0.0654793998601478,0.12873750020255492,0.09632976689383875,0,2014,2,7,4,0
0.11001042674052207,0.07061716462106193,0.12267938347844846,0.09782076592754126,0,2014,2,10,0,0
0.09733913945831515,0.06474543346573121,0.12267938347844846,0.09483876786013623,0,2014,2,11,1,0
0.15696872666870257,0.13447224093528337,0.19840584252977936,0.1701342190621213,0,2014,2,14,4,0
0.2292696011612969,0.18731782133325994,0.22718189696928515,0.19995419973617484,0,2014,2,18,1,0
0.19498258851532463,0.17851022460026417,0.2211237802451787,0.19249920456766165,0,2014,2,19,2,0
0.1696400139509095,0.13961000569619816,0.2044639592538858,0.17535271568008046,0,2014,2,20,3,0
0.16814927427064996,0.15355536719010873,0.2120366051590187,0.19324470408451255,0,2014,2,21,4,0
0.18976499963441532,0.1586931319510229,0.19083319662464648,0.19622670215191826,0,2014,2,25,1,0
0.16814927427064996,0.1278665433855367,0.1355528815171749,0.09409326834328464,0,2014,2,26,2,0
0.036218812567668214,0.025111248167248617,0.07042812673303045,0.04489030023109649,0,2014,2,27,3,0
0.04889009984987513,0.03171694571699593,0.07194265591405757,0.047872298298502175,0,2014,2,28,4,0
0.037709552247927734,0.024377281772832684,0.04468113065557823,0.021034315691853663,0,2014,3,3,0,0
0.016839196724291808,0.0478642063941556,0.05225377656071112,0.08216527607366324,0,2014,3,4,1,0
0.07199656489390067,0.055203870338318854,0.10677682707766913,0.0694917842871909,0,2014,3,5,2,0
0.06007064745182319,0.06694733264898031,0.10223323953458979,0.10303926254550104,0,2014,3,6,3,0
0.09733913945831515,0.05740576952156796,-0.049219678568071336,-0.07438962246511764,0,2014,3,7,4,0
-0.0793135126524575,-0.11654426595510482,-0.13554784188658803,-0.14297557801544045,0,2014,3,10,0,0
-0.12552644274050792,-0.14883878730942415,-0.23247770947229116,-0.261510001194803,0,2014,3,11,1,0
-0.27087356156582665,-0.2662734104160381,-0.28927255376078914,-0.26896499636331683,0,2014,3,12,2,0
-0.2477670965218018,-0.2824206710931978,-0.3150195498382414,-0.3218954620597616,0,2014,3,13,3,0
-0.314105012293358,-0.31104536047543485,-0.30593237475208207,-0.2883479838014515,0,2014,3,14,4,0
-0.29845224565063144,-0.2824206710931978,-0.30063152261848847,-0.3047489731721811,0,2014,3,17,0,0
-0.27534578060660586,-0.29783396537594087,-0.2885152891702756,-0.3159314659249509,0,2014,3,18,1,0
-0.3223040805347857,-0.2904943014317776,-0.38090156921289875,-0.26598299829591115,0,2014,3,19,2,0
-0.2716189314059568,-0.3059075957145207,-0.33925201673466715,-0.34351494804845034,0,2014,3,20,3,0
-0.3327392582966037,-0.3073755285033532,-0.3135050206572149,-0.31667696544180185,0,2014,3,21,4,0
-0.3223040805347857,-0.3404040162520885,-0.2953306704848956,-0.32338646109346414,0,2014,3,24,0,0
-0.3185772313341366,-0.24719028416121339,-0.28245717244616914,-0.23989051520611426,0,2014,3,25,1,0
-0.2358411790797243,-0.2706772087825363,-0.2665546160453898,-0.2920754813857081,0,2014,3,26,2,0
-0.26267449332439896,-0.24792425055562997,-0.23399223865331759,-0.21976202825112803,0,2014,3,28,4,0
-0.23509580923959422,-0.2596677128662914,-0.20597344880432536,-0.23839951617241173,0,2014,3,31,0,0
-0.23956802828037344,-0.25306201531654415,-0.20370165503278537,-0.22572602438593875,0,2014,4,1,1,0
-0.20379027595414098,-0.20682213246831488,-0.1832555110889267,-0.2108160340489123,0,2014,4,2,2,0
-0.252239315562581,-0.2648054776272056,-0.21506062389048536,-0.23765401665556016,0,2014,4,3,3,0
-0.22689674099816654,-0.2273731915119721,-0.21733241766202538,-0.24361801279037085,0,2014,4,4,4,0
-0.2813087393276446,-0.24058458661146673,-0.2710982035884698,-0.2130525325994664,0,2014,4,7,0,0
-0.21795230291660808,-0.22370335953989048,-0.18022645272687313,-0.19366954516133178,0,2014,4,8,1,0
-0.22167915211725722,-0.2273731915119721,-0.21581788848099825,-0.2093250350152098,0,2014,4,9,2,0
-0.2060263854745306,-0.23104302348405373,-0.18174098190789958,-0.20634303694780412,0,2014,4,10,3,0
-0.19559120771271263,-0.2060881660738983,-0.1809837173173867,-0.2093250350152098,0,2014,4,11,4,0
-0.1926097283521936,-0.2273731915119721,-0.1711392776407138,-0.20783403598150663,0,2014,4,14,0,0
-0.2343504393994648,-0.2692092759937038,-0.27336999736000983,-0.2831294871834917,0,2014,4,15,1,0
-0.279072629807255,-0.23838268742821764,-0.24232214914896405,-0.23243552003760104,0,2014,4,16,2,0
-0.21795230291660808,-0.22443732593430707,-0.19840080289919249,-0.20410653839725001,0,2014,4,17,3,0
-0.2567115346033602,-0.2912282678261942,-0.21960421143356537,-0.25703700409369545,0,2014,4,18,4,0
-0.21795230291660808,-0.23471285545613602,-0.18401277567943958,-0.20634303694780412,0,2014,4,21,0,0
-0.2112439743554399,-0.22003352756780886,-0.1787119235458467,-0.19068754709392607,0,2014,4,22,1,0
-0.21348008387582887,-0.20902403165156397,-0.17568286518379314,-0.18546905047596696,0,2014,4,23,2,0
-0.17323011250881784,-0.12902169466018287,-0.13479057729607513,-0.10420960313917117,0,2014,4,24,3,0
-0.12925329194115703,-0.1539765520703383,-0.09011196645579002,-0.11837409395934669,0,2014,4,25,4,0
-0.14565142842401374,-0.17746347669166124,-0.16735295468814737,-0.19963354129614247,0,2014,4,29,1,0
-0.19111898867193408,-0.21856559477897633,-0.23929309078691116,-0.2637464997453571,0,2014,4,30,2,0
-0.2686374520454377,-0.2846225702764469,-0.2521665888256369,-0.2644919992622087,0,2014,5,1,3,0
-0.19037361883180398,-0.21562972920131065,-0.1696247484596867,-0.2018700398466959,0,2014,5,5,0,0
-0.2060263854745306,-0.22223542675105795,-0.16811021927866024,-0.19590604371188522,0,2014,5,6,1,0
-0.20229953627388148,-0.2295750906952212,-0.21657515307151182,-0.23243552003760104,0,2014,5,7,2,0
-0.22615137115803643,-0.21416179641247812,-0.1953717445371396,-0.18472355095911538,0,2014,5,8,3,0
-0.18366529027063513,-0.18627107342465699,-0.1522076628778809,-0.15788556835246753,0,2014,5,9,4,0
-0.14490605858388367,-0.09012147575611687,-0.10601452285656934,-0.05947963212809054,0,2014,5,12,0,0
-0.06664222537024991,-0.09232337493936532,-0.059821382835257786,-0.08482661570103588,0,2014,5,13,1,0
-0.08378573169323672,-0.06957041671245899,-0.05830685365423134,-0.04829713937532072,0,2014,5,14,2,0
-0.04353576032622504,-0.08131387902312044,-0.02953079921472556,-0.06618912777975283,0,2014,5,15,3,0
-0.06291537616960079,-0.08718561017845118,-0.03634618052934556,-0.06768012681345535,0,2014,5,16,4,0
-0.04651723968674474,-0.05489108882413249,-0.009084655270866222,-0.04009664468995591,0,2014,5,19,0,0
-0.04279039048609495,-0.06957041671245899,-0.05527779529217779,-0.07513512198196856,0,2014,5,20,1,0
-0.10465608721687199,-0.14149912336526027,-0.10828631662810935,-0.1131555973413869,0,2014,5,21,2,0
-0.09869312849583324,-0.11360840037743979,-0.07420941005501068,-0.08109911811677928,0,2014,5,22,3,0
-0.06142463648934127,-0.07250628229012468,-0.021200888719079113,-0.03935114517310433,0,2014,5,23,4,0
-0.029373733363757946,-0.04755142487996859,0.0015170489963202262,-0.019222658218118773,0,2014,5,27,1,0
-0.03160984288414756,-0.04755142487996859,0.0015170489963202262,-0.02667765338663199,0,2014,5,28,2,0
-0.039808911125575906,-0.07764404705103882,-0.046947884796531336,-0.07886261956622517,0,2014,5,29,3,0
-0.09123943009453497,-0.0959932069114476,-0.06739402874039067,-0.10495510265602209,0,2014,5,30,4,0
-0.07558666345180837,-0.07544214786778972,-0.035588915938832004,-0.0408421442068075,0,2014,6,2,0,0
-0.06664222537024991,-0.10406683725002679,-0.05603505988269134,-0.0907906118358466,0,2014,6,3,1,0
-0.16354030458712998,-0.19434470376323684,-0.133276048115048,-0.16832256158838577,0,2014,6,4,2,0
-0.18664676963115484,-0.20241833410181667,-0.15296492746839446,-0.17205005917264238,0,2014,6,5,3,0
